Force RMSE (N),Force MAE (N),Force bias (N),Filtered Fc std (N),ATR (%),Integral u2,Position-state RMSE (um),Velocity-state RMSE (m/s),Modal displacement RMSE,Modal velocity RMSE,State events,Check triggers,Max state norm,Max V,Minimum inter-event time (ms),Maximum OFF interval (ms),Finite trajectory,Noise case,Sampling (Hz),Seed
0.9324890919432879,0.7431990611820112,0.019286936884324354,36.177685353036495,75.40952561310482,2603.7623006505955,16.406317858745787,0.00424240801248,0.0029127034694026097,0.14586020906656189,295,7,0.2380248121234735,17.59620446306656,16.499999999999737,50.896736254095075,True,Medium,1000,14
0.9290068336009613,0.7383957963901845,-0.025372920804375417,36.96144931373191,76.53631284916202,2626.9273871106957,16.318457522879097,0.004231217660797531,0.002913170459288752,0.14603202997425,306,7,0.22868719535268137,15.732453524835105,16.499999999999986,51.54577338700639,True,Medium,1000,15
0.9179909407489015,0.7326909899143853,-0.015966597252580164,36.52123056013271,78.88457532430641,2417.6440457244225,16.22230278862869,0.004177411276296363,0.002933972669017322,0.14694525795835234,307,7,0.22913709454424486,17.227921555650198,16.499999999999737,50.91106492327846,True,Medium,1000,16
0.9168229412302917,0.7281896078601289,-0.01196202703593728,36.49238959360048,74.81299119401572,2491.5693175919478,16.370874801541056,0.00419818166841972,0.0028858683365076757,0.1444610225000931,295,10,0.23229736984071975,17.63051014676835,16.499999999999737,51.59999622204481,True,Medium,1000,17
0.9128475392989257,0.7257173450921681,0.0032699286213360938,36.56810515441379,78.7993561215794,2699.8674106351205,16.41782503039579,0.004278761141014287,0.002848006326093638,0.14331448432671104,316,3,0.2601014064994234,24.156335478514134,16.499999999999737,51.60257754177388,True,Medium,1000,18
0.9203078200911652,0.7324263308927544,-0.006594702733492142,36.596946680317465,76.14809203673894,2552.3934711120974,16.369109286539626,0.004172112694214148,0.0028422043167337634,0.1424934491554831,298,9,0.22567217721617208,15.872409371107635,16.499999999999737,50.926168191480436,True,Medium,1000,19
0.9228121820766515,0.7367131212192897,-0.0006374127413534987,36.64655856947668,71.88713190038823,2436.515014812473,16.443132082923043,0.004229449210082098,0.002864482430305846,0.14408710565964739,289,9,0.22377031591216207,19.310639530408444,16.499999999999737,50.865686851404135,True,Medium,1000,20
0.8119215402593145,0.6466425918903893,0.006037571344543297,36.53156140196155,79.32014013824448,2637.5921467369626,13.277004442110616,0.003476455434213254,0.002858479427169642,0.14378979436044284,316,5,0.22122979804333892,17.502887860168904,16.499999999999737,51.54371578173844,True,Medium,2000,1
0.8116067151643344,0.6452647265173691,0.018502939148299997,36.45355788711273,77.86194489158224,2471.2946775423693,13.364092916077505,0.003436891328192137,0.002839953864224072,0.14390844006369832,312,5,0.2302080047501888,16.552490536464976,16.499999999999737,50.812275730689024,True,Medium,2000,2
0.8118040040114848,0.6488587084607117,0.008930281834810094,36.84294383870655,76.60259445128303,2434.8160034313873,13.414928314039496,0.0034624464348527125,0.002879873529602558,0.14521258712373378,305,5,0.25216505507116777,17.127289216857694,16.499999999999737,50.95275042234704,True,Medium,2000,3
