Time (s),Reference (N),Estimate (N),uc (N),Extended estimate (N),Extended uc (N)
3.845,109.18790133240267,109.1889615717368,0.8974010690840917,109.5709313423134,0.9709000246506329
3.846,114.9708964189386,113.33495745956472,0.8974010690840917,113.88473700649176,0.997421689485701
3.847,121.25338953369568,121.69895590787942,0.8974010690840917,122.15491887850607,1.0213754778678177
3.848,127.86762010043331,127.29101702651862,0.8974010690840917,127.77693083779052,1.0379164742087332
3.849,134.60318713252207,133.88822270117277,0.8974010690840917,134.38249682365927,1.1193500487728822
3.85,141.24419100176664,140.6857492481803,0.8974010690840917,141.16961867261122,1.2148941949323713
3.851,147.57614997974525,147.04881524184395,0.8974010690840917,147.50315908769034,1.3194579602522964
3.852,153.38550457430244,152.46892964981583,0.8974010690840917,152.96547156762958,1.441214157486272
3.853,158.45924470217523,159.44293034285295,0.8974010690840917,159.7542574394037,1.5555693005731621
3.854,162.58514274935214,161.84261255877698,0.8974010690840917,162.1836053547265,1.6414767957527256
3.855,165.55305137660037,166.04445592473303,0.8974010690840917,166.25814815788488,1.745929681231743
3.856,167.18778852377247,167.26071438103276,0.8974010690840917,167.35445354156343,1.635270000605453
3.857,167.44065959345596,166.14283254241803,0.8974010690840917,166.2276420217203,1.5186806245433482
3.858,166.2907628089557,165.68294232168086,0.8974010690840917,165.64736593047397,1.4148790831464813
3.859,163.73239952751462,162.6712588116764,0.8974010690840917,162.57054819205038,1.3023727584663338
3.86,159.7819428703807,158.94082051679368,0.8974010690840917,158.7548878567048,1.1985240250534515
3.861,154.48595641518858,153.93828132662742,0.8974010690840917,153.71584878440248,1.1088159476644808
3.862,147.93007570348573,148.81299880446886,0.8974010690840917,148.49502415801135,1.0538490201289596
3.863,140.24799077766556,141.79453068730697,0.8974010690840917,141.37538228362817,1.0607353802574273
3.864,131.62324274714922,132.3446004765357,0.8974010690840917,131.9808405035317,1.0600555823287188
3.865,125.39196973200406,124.9782264884563,0.8974010690840917,124.67318096525486,1.020896381321004
